date,close,open,high,low,vol,amount
20090723,13521.654,13374.751,13528.54,13326.75,85709917.95,100655918.3988
20090724,13531.719,13602.238,13660.277,13276.197,89451735.87,108590766.6474
20090727,13743.402,13599.658,13751.744,13465.72,88648559.32,111742607.4782
20090728,13836.656,13785.85,13881.136,13634.794,102726772.56,130630249.1189
20090729,13070.595,13778.576,13810.086,12720.047,108254962.67,132195014.7164
20090730,13272.531,13141.757,13377.006,12796.295,87580802.36,108108863.0777
20090731,13670.718,13387.883,13671.134,13250.497,86652432.13,106540856.5783
20090803,13856.992,13735.084,13867.712,13582.344,98053888.51,122575042.4576
20090804,13904.546,13924.915,13929.982,13603.001,104519841.18,129583617.7813
20090805,13782.941,13895.693,13943.443,13572.817,97425772.75,122240181.4269
20090806,13495.969,13660.389,13781.806,13268.303,89735995.77,112230409.2783
20090807,12975.257,13459.42,13569.635,12943.836,76045218.33,94077596.5196
20090810,12973.649,13109.324,13243.819,12745.897,61496231.81,77677780.9522
20090811,13137.106,13033.088,13198.835,12943.915,51232805.84,65550385.1673
20090812,12591.662,13091.959,13101.994,12547.418,65036502.14,79941743.5843
20090813,12802.906,12622.753,12834.083,12383.19,54777551.62,68137586.392
20090814,12499.749,12807.44,12924.201,12472.944,61309054.67,74527544.4486
20090817,11668.8,12269.491,12378.005,11652.915,60751982.95,68173741.8274
20090818,11773.302,11527.696,11833.031,11466.994,49165379.7,54890112.401
20090819,11209.925,11818.0,11833.967,11072.606,55471813.41,61716053.4746
20090820,11648.353,11193.028,11667.979,11193.028,55717759.75,62673754.5091
20090821,11892.017,11602.306,11981.484,11542.395,63027014.86,72505320.4999
20090824,12075.797,11962.76,12126.864,11847.517,64343518.19,75773755.3336
20090825,11688.174,12009.563,12009.563,11332.387,71375693.18,81635514.9797
20090826,11995.025,11598.575,12101.815,11546.249,68465898.2,78820330.0662
20090827,11897.735,11868.663,12148.18,11760.962,70989862.34,79646219.1859
20090828,11450.079,11880.028,11963.524,11418.052,57872500.32,68019785.6358
20090831,10585.085,11297.463,11297.463,10561.741,58201060.62,65056219.6681
20090901,10614.284,10463.037,10855.28,10387.417,49258038.91,53584261.821
20090902,10738.953,10503.394,10811.577,10462.113,40883349.04,44225940.7879
20090903,11404.052,10772.756,11445.361,10765.013,61107503.94,68880386.7718
20090904,11519.681,11416.655,11609.475,11369.855,62303298.63,71744001.4378
20090907,11635.45,11591.635,11837.506,11526.961,66273989.05,78231418.8513
20090908,11923.336,11548.251,11923.336,11425.502,65002537.01,77981294.5088
20090909,12047.224,12000.096,12097.61,11828.876,69796731.85,89867875.8437
20090910,11887.023,11954.83,12066.162,11849.481,57763111.81,73796942.6365
20090911,12096.264,11839.081,12173.202,11834.467,62744641.83,77367744.8545
20090914,12385.06,12145.843,12387.559,12128.459,77085465.2,94602778.024
20090915,12438.243,12406.056,12530.067,12306.253,77878388.05,93802716.0303
20090916,12294.875,12396.496,12456.961,12097.602,78116298.74,93881904.9208
20090917,12473.607,12334.96,12521.88,12334.96,81313954.86,97139766.3714
20090918,11977.401,12486.782,12488.602,11854.242,90095089.13,106848288.93
20090921,12045.205,11836.764,12048.644,11553.899,66809783.84,80032463.249
20090922,11813.46,11985.817,12230.226,11806.762,64994676.86,79664793.9274
20090923,11462.334,11787.867,11898.47,11383.941,58352409.49,70120538.8679
20090924,11475.876,11386.443,11654.088,11109.078,52033216.05,61055713.8735
20090925,11384.162,11382.153,11539.043,11261.701,39314913.22,44709623.8143
20090928,11086.709,11418.44,11527.625,11042.07,37711995.54,43014107.0423
20090929,11069.282,11092.516,11157.547,10883.134,39776709.64,43243864.2837
20090930,11206.847,11121.229,11300.029,11121.229,34890179.61,40043239.2978
20091009,11801.234,11499.696,11809.097,11452.333,43464502.63,52356157.2275
20091012,11743.887,11829.297,11895.911,11728.061,46117586.4,55689059.8967
20091013,11874.901,11710.141,11874.901,11679.203,42316493.89,49969718.8418
20091014,11975.907,11914.767,12171.472,11895.297,61773629.06,75362967.2537
20091015,12010.18,12092.423,12214.067,11985.257,53618413.12,64561901.1779
20091016,12033.368,12046.804,12126.918,11828.056,50993986.56,61687318.0489
20091019,12483.265,12047.736,12485.209,12035.189,68943683.66,86164826.2202
20091020,12676.238,12566.47,12684.974,12531.665,76936430.32,96957355.8316
20091021,12692.716,12683.733,12875.102,12631.479,76054644.49,92749705.3686
20091022,12624.682,12670.973,12751.302,12586.674,67461717.76,79649305.7366
20091023,12843.213,12656.32,12941.382,12656.32,81162038.26,97326788.8285
20091026,12815.259,12869.339,12916.805,12708.884,70639189.62,87353581.5818
20091027,12412.449,12704.24,12739.085,12412.449,71890345.25,89289316.9939
20091028,12505.327,12349.47,12527.609,12234.352,60459992.42,73364072.488
20091029,12193.159,12270.614,12373.708,12174.123,60148517.37,73503260.2613
20091030,12297.162,12427.104,12491.718,12294.189,66000652.97,99628144.1312
20091102,12715.652,12016.613,12718.973,11957.575,76859683.0,99307651.2489
20091103,12859.856,12754.702,12903.684,12727.484,94406477.44,119617239.946
20091104,12931.208,12886.095,13024.155,12772.8,93030896.79,116826906.859
20091105,12901.701,12945.932,12982.794,12777.293,80141440.06,98629573.2922
20091106,12987.199,12994.509,13082.169,12940.992,93542016.02,116579213.2125
20091109,13036.303,12996.293,13064.376,12890.013,78926635.72,96723947.0146
20091110,13151.491,13133.663,13224.785,13115.042,80568668.07,101684412.7323
20091111,13106.919,13138.889,13200.079,13003.786,71350294.94,88550588.4182
20091112,13180.278,13135.911,13299.288,13129.735,78504949.55,96901253.6213
20091113,13264.4,13140.467,13264.4,12989.747,81010935.26,104487648.8426
20091116,13699.678,13354.168,13699.678,13354.168,105890126.32,138341148.4818
20091117,13671.077,13766.565,13771.629,13627.213,92099471.09,119813631.5434
20091118,13642.349,13681.897,13750.179,13571.74,90536627.3,114224405.9085
20091119,13699.545,13669.534,13733.452,13549.323,97283756.13,125465706.9773
20091120,13695.146,13645.697,13781.008,13540.104,99336335.16,125095132.8793
20091123,13854.661,13710.258,13854.661,13667.475,94565706.96,124250039.6517
20091124,13453.279,13899.843,14032.596,13402.441,135902352.62,178157662.3603
20091125,13814.554,13409.199,13817.216,13332.534,105605138.24,136500203.5048
20091126,13287.374,13848.955,13920.896,13248.27,124074453.79,161869372.3824
20091127,12876.146,13067.525,13292.756,12800.696,89269283.77,116016618.3324
20091130,13486.773,13015.482,13486.773,13015.482,77005154.45,104373070.2834
20091201,13682.167,13474.863,13702.058,13363.739,89998344.14,119723332.1639
20091202,13800.503,13724.562,13850.263,13687.302,97722147.55,132803243.7194
20091203,13759.835,13789.08,13822.909,13604.152,90197249.59,125795197.1922
20091204,13884.929,13731.877,13950.925,13448.78,108884687.3,149126342.3457
20091207,14051.517,13924.402,14070.806,13872.517,72137107.06,99849112.3574
20091208,13930.284,14079.894,14096.867,13808.816,78933525.13,106732759.6623
20091209,13772.169,13777.819,13905.771,13713.516,65028234.15,90840991.8304
20091210,13868.801,13862.757,13992.3,13763.633,55144054.6,76730283.5763
20091211,13875.868,13942.244,14041.752,13843.8,57112420.05,79708974.2332
20091214,13940.44,13882.179,13971.23,13544.503,61540994.87,85082217.1202
20091215,13825.839,13865.115,13972.649,13782.899,60786890.93,83099166.7515
20091216,13664.971,13760.759,13883.309,13644.69,51805404.99,73803733.2489
20091217,13391.724,13694.684,13752.919,13368.625,55344422.57,75442965.0782
20091218,12914.968,13263.301,13263.301,12900.036,55143327.82,74459452.8775
20091221,13011.15,12911.795,13011.15,12815.336,39216480.18,52779291.6398
20091222,12647.509,13042.915,13060.492,12642.121,45501922.54,63193078.4128
20091223,12813.293,12635.677,12859.92,12635.677,40597696.41,56776411.4463
20091224,13305.307,12867.364,13341.635,12839.46,55189831.95,78947304.1911
20091225,13289.938,13298.858,13364.292,13223.992,49269104.04,71661842.409
20091228,13463.983,13311.018,13502.359,13311.018,51983229.14,71522596.4841
20091229,13503.986,13484.492,13503.986,13308.801,55642574.44,77315718.4372
20091230,13644.466,13504.154,13645.165,13459.591,61842435.84,89338886.3426
20091231,13699.97,13636.302,13699.97,13509.012,53904062.91,76699867.8832
20100104,13533.537,13766.096,13782.805,13533.537,57487691.4,82279389.1052
20100105,13517.375,13539.825,13597.357,13324.555,71586121.93,102396239.2468
20100106,13505.184,13509.39,13677.403,13456.29,70141191.57,102885599.6474
20100107,13235.48,13514.636,13571.349,13148.253,72858980.86,104255826.2437
20100108,13267.436,13180.895,13270.625,13040.343,58364551.97,83121832.1571
20100111,13161.09,13559.279,13606.227,13089.876,70086394.86,100191732.9119
20100112,13381.25,13187.393,13381.25,12993.228,77262403.42,114497223.6275
20100113,13016.557,13031.554,13227.964,12936.324,84261583.46,125462822.1997
20100114,13204.189,13037.804,13222.221,12965.786,82145621.21,119005748.1772
20100115,13264.372,13247.654,13320.395,13118.246,73664659.16,106094793.7553
20100118,13361.518,13234.109,13373.107,13175.933,75229925.65,107166679.9347
20100119,13350.671,13389.592,13433.057,13318.351,75154538.2,106741858.1343
20100120,12916.154,13375.529,13389.934,12871.581,90486122.14,129108774.4059
20100121,12917.154,12928.517,12982.883,12732.961,59852987.71,83515463.7291
20100122,12595.935,12756.921,12756.921,12394.068,68620934.87,95362751.4784
20100125,12470.188,12506.141,12640.732,12458.56,45004211.08,58663974.6013
20100126,12162.556,12496.107,12536.474,12091.086,52205481.26,70793206.3677
20100127,12046.779,12157.136,12233.115,11946.485,42553050.38,58934968.3969
20100128,12120.476,12008.962,12166.466,11903.993,41929676.4,58797396.9573
20100129,12137.204,12058.699,12339.063,11998.657,50232290.4,68325810.2052
20100201,11989.107,12125.509,12126.263,11841.96,52881515.85,72834495.7323
20100202,11912.927,12035.931,12173.913,11912.927,46364330.84,62815854.0205
20100203,12262.567,11961.115,12262.567,11714.159,60441693.58,79662957.2144
20100204,12169.479,12177.147,12283.517,12112.934,63558520.72,80899115.4821
20100205,11917.136,11892.313,12018.387,11823.069,65173555.7,82478043.9156
20100208,11947.336,11900.1,11997.663,11847.02,41490967.83,53138011.0267
20100209,11970.438,11935.801,12037.315,11900.283,37135800.82,46757557.513
20100210,12185.378,12082.997,12185.378,12051.164,33823700.11,47639178.0575
20100211,12224.6,12178.951,12297.408,12152.354,32941394.3,46997791.2544
20100212,12304.784,12259.472,12327.926,12241.61,31577469.29,46456952.4908
20100222,12213.544,12299.112,12337.768,12213.544,37522051.07,51860187.1216
20100223,12069.209,12185.935,12185.935,11922.728,45644697.34,61432218.4255
20100224,12282.093,11994.949,12282.093,11936.952,59538563.3,79631859.7852
20100225,12494.269,12324.943,12495.986,12324.943,71273205.91,97670786.3188
20100226,12436.655,12472.995,12527.016,12417.242,64400501.27,90144436.7183
20100301,12588.26,12480.811,12599.274,12454.032,68953436.91,95365172.8122
20100302,12548.91,12595.321,12690.483,12517.275,71401206.27,97506408.62
20100303,12612.693,12544.024,12612.693,12444.197,74636779.36,102846680.2727
20100304,12312.889,12647.988,12720.357,12292.278,83621342.87,114323888.4295
20100305,12341.739,12312.74,12433.567,12268.555,54870218.82,76702395.556
20100308,12437.567,12376.327,12470.869,12327.717,49709622.24,69570824.108
20100309,12507.657,12440.212,12569.56,12289.964,57221817.03,78262837.1713
20100310,12391.645,12496.775,12553.966,12363.412,51979239.47,71927448.1302
20100311,12367.687,12399.766,12468.935,12277.192,46976012.77,67576570.6239
20100312,12169.11,12364.569,12376.592,12167.34,45629352.7,68938322.062
20100315,11903.333,12154.531,12158.868,11866.993,38042988.59,55612205.5608
20100316,11948.76,11931.321,11985.028,11835.619,35402324.32,51625182.2459
20100317,12233.774,12007.795,12233.774,11975.577,52430244.59,73373376.3075
20100318,12236.725,12257.846,12354.931,12198.08,55721111.42,79462548.2466
20100319,12352.919,12265.297,12361.212,12185.447,56105605.9,78936965.5654
20100322,12352.446,12358.032,12411.216,12304.497,57500218.61,79609117.6476
20100323,12304.981,12362.386,12400.253,12280.022,55998276.36,82420886.8298
20100324,12290.043,12315.614,12359.22,12260.482,58928133.22,89127664.6733
20100325,12086.899,12266.588,12266.588,12078.256,60623261.76,91142219.8279
20100326,12240.356,12081.113,12282.265,12030.432,50571830.26,77141180.3873
20100329,12552.449,12301.603,12574.878,12301.603,60933385.56,94197083.9589
20100330,12593.035,12574.805,12617.673,12527.579,56299136.64,88673360.3165
20100331,12494.35,12603.745,12611.435,12469.449,58991486.18,95930485.6614
20100401,12686.063,12512.405,12689.072,12512.405,76984046.64,119965754.4109
20100402,12767.856,12717.979,12793.71,12707.041,75312460.13,114263488.7681
20100406,12702.835,12824.148,12849.706,12651.11,71762750.89,109110947.5753
20100407,12631.971,12696.334,12696.334,12561.407,64710575.23,103461445.2731
20100408,12427.002,12603.246,12603.246,12381.381,71421863.81,115210609.4951
20100409,12555.123,12452.345,12555.123,12393.518,68395515.74,110624675.5767
20100412,12399.2,12605.945,12625.766,12338.857,87350080.26,137107568.2418
20100413,12511.891,12387.394,12550.348,12261.271,93761063.41,154597161.9104
20100414,12557.695,12514.807,12557.695,12447.905,71659640.48,109379065.1677
20100415,12513.291,12561.534,12584.112,12422.315,73416723.12,111173321.9624
20100416,12416.86,12503.465,12508.522,12363.785,56118753.86,84293737.0731
20100419,11644.577,12248.022,12248.022,11641.597,80661823.8,116525438.0715
20100420,11538.976,11627.407,11713.905,11395.742,70535814.96,101893897.0053
20100421,11766.815,11557.604,11779.127,11501.956,80062141.08,125361463.6071
20100422,11703.962,11745.239,11822.805,11573.615,81183123.34,126490993.9549
20100423,11702.87,11681.965,11808.054,11638.025,74204580.47,117397632.1635
20100426,11602.634,11701.425,11767.664,11594.236,62540268.79,98852317.7545
20100427,11355.367,11565.993,11565.993,11179.502,68432915.18,103503195.6684
20100428,11333.847,11250.527,11444.582,11174.172,53064097.77,81871293.3439
20100429,11196.349,11402.998,11452.405,11195.219,57797639.62,87326987.9889
20100430,11162.537,11135.842,11192.377,10974.149,56087095.15,83771603.7105
20100504,10960.771,10959.163,11139.156,10911.859,41038470.58,59974696.6659
20100505,11003.731,10853.13,11006.581,10671.893,53581498.51,78645937.7822
20100506,10422.564,10936.96,10936.96,10421.714,56919656.98,89217744.8004
20100507,10146.425,10184.793,10346.204,10091.321,53117306.29,80188958.9351
20100510,10264.045,10156.901,10314.023,10042.125,50259137.26,71563135.3429
20100511,10091.204,10486.272,10511.148,10083.795,51415184.37,72811640.9674
20100512,10146.632,10006.942,10202.563,9905.48,46290441.82,61550801.8995
20100513,10417.805,10161.181,10417.805,10114.684,47302781.34,61839791.5961
20100514,10330.141,10354.776,10400.279,10257.749,43461980.24,59613685.8786
20100517,9731.718,10168.15,10177.82,9728.671,45689318.76,58629828.1392
20100518,10003.807,9719.072,10056.218,9627.424,50251938.65,62641838.939
20100519,9991.401,9904.752,10138.179,9818.896,44694490.23,61232460.3353
20100520,9945.551,9917.534,10214.326,9903.108,42289560.33,57651476.1651
20100521,10209.069,9698.074,10209.243,9666.472,51856886.81,67620203.5741
20100524,10620.125,10296.192,10710.115,10296.192,70369004.63,95858433.8764
20100525,10365.225,10539.411,10545.538,10304.84,57871353.7,79952004.4974
20100526,10361.697,10353.401,10465.324,10286.379,44557572.12,62908723.1143
20100527,10543.333,10342.185,10575.736,10199.11,55841267.6,76679632.0652
20100528,10495.652,10636.862,10670.293,10447.155,58784676.02,84534512.8261
20100531,10204.174,10455.34,10553.242,10204.174,53391561.47,75070302.2787
20100601,10098.454,10123.669,10246.026,9970.048,50577367.76,69079339.8066
20100602,10188.141,10062.749,10188.141,9950.534,41518836.23,56453324.2781
20100603,10118.039,10249.275,10317.974,10118.039,49658091.52,74050697.7771
20100604,10187.203,10086.051,10202.062,10055.32,42165265.31,58940406.1139
20100607,9992.674,9977.227,10083.267,9922.775,47368719.32,71523272.5401
20100608,10038.784,9981.744,10104.086,9944.47,47207216.74,70967228.9806
20100609,10346.27,10086.766,10358.591,10039.757,63797161.26,89508015.6035
20100610,10222.218,10271.297,10337.121,10217.299,64647078.49,85662044.3574
20100611,10239.333,10286.047,10357.005,10222.691,53693143.76,76620928.8418
20100617,10162.365,10300.497,10329.436,10162.365,42691602.16,64644204.3316
20100618,9966.538,10156.955,10234.407,9934.822,50546162.25,70497629.1574
20100621,10309.605,9957.373,10323.182,9874.431,51141058.8,65091152.4349
20100622,10345.547,10268.728,10407.38,10242.136,48089319.63,60895119.8475
20100623,10256.266,10282.461,10374.33,10157.664,45825457.78,61981357.0895
20100624,10250.901,10244.013,10343.567,10173.385,37060875.87,50281830.7439
20100625,10104.831,10195.896,10219.723,10037.939,39621430.0,53864775.8726
20100628,10012.055,10101.267,10165.574,9980.67,32392701.83,44082416.5355
20100629,9508.905,10022.8,10061.034,9508.587,49023658.28,62014874.254
20100630,9386.937,9428.164,9449.811,9335.565,37885573.16,46401478.3376
20100701,9203.909,9376.078,9439.738,9203.909,35601017.78,43711408.3057
20100702,9227.888,9192.103,9272.643,8945.204,44999260.35,55098219.5107
20100705,9171.029,9122.433,9237.073,8982.802,34050901.88,40304249.3714
20100706,9363.016,9128.182,9403.068,9122.018,42595022.18,52178700.3818
20100707,9485.43,9392.994,9485.43,9359.352,42080341.75,51358300.5641
20100708,9465.799,9528.264,9585.368,9436.399,41093784.45,51883674.7924
20100709,9816.855,9480.287,9868.803,9399.508,58279992.61,72551050.4503
20100712,9959.218,9829.578,9999.986,9795.467,58666888.51,71391077.7379
20100713,9801.76,9850.347,9857.489,9733.698,50832064.95,63843026.8718
20100714,9803.72,9813.314,9958.997,9759.332,48980245.57,61730076.4023
20100715,9718.725,9793.974,9957.261,9709.044,45176020.3,55095075.5343
20100716,9806.639,9677.78,9841.769,9599.972,38483697.45,48923190.3739
20100719,10097.104,9727.013,10154.357,9700.555,49159100.91,62201523.6694
20100720,10339.429,10095.204,10372.268,10095.204,72793184.78,92117350.5658
20100721,10324.126,10345.975,10433.405,10294.508,69934664.53,89619688.756
20100722,10471.774,10302.345,10483.234,10284.505,61975932.17,76909836.3242
20100723,10527.945,10510.675,10587.027,10429.103,62915732.29,81707797.8221
20100726,10591.125,10555.689,10614.669,10449.516,61414528.16,78645941.5844
20100727,10566.207,10574.173,10631.166,10510.445,57375149.61,75935283.1012
20100728,10825.167,10567.151,10832.305,10526.951,78583528.72,99568358.4944
20100729,10838.91,10847.511,10899.433,10751.034,83815650.31,102428629.7019
20100730,10785.346,10801.256,10836.284,10693.135,67272409.36,84999748.9219
20100802,11004.744,10789.066,11041.942,10786.562,74977616.95,97508871.2624
20100803,10830.699,11039.368,11091.177,10830.699,81885245.81,107259720.854
20100804,10870.382,10781.447,10870.947,10625.885,73004316.11,94609887.3027
20100805,10768.078,10862.046,10876.667,10701.676,73198021.35,97545427.0784
20100806,10942.933,10762.604,10949.24,10627.577,80990874.28,109595607.0191
20100809,11017.413,10923.887,11031.515,10906.878,80377410.9,111757809.7886
20100810,10715.394,11028.148,11050.825,10715.394,82220939.22,115614320.0233
20100811,10806.625,10658.909,10861.394,10654.489,58867682.34,82937457.3469
20100812,10680.018,10683.997,10899.313,10645.212,66365787.25,93139692.7071
20100813,10886.568,10684.187,10886.665,10613.278,60052150.56,82553085.0579
20100816,11164.789,10870.743,11200.857,10827.601,80698777.29,110487797.1459
20100817,11281.966,11180.751,11320.461,11171.318,79110640.56,110284149.1254
20100818,11282.333,11304.118,11365.537,11218.91,78670491.87,112093067.5926
20100819,11321.167,11283.357,11424.082,11218.629,81917007.93,116622602.0298
20100820,11090.459,11280.494,11303.869,11060.057,81656774.82,116110996.831
20100823,11078.855,11098.273,11177.312,11049.49,65078361.43,92391284.6094
20100824,11214.237,11067.212,11311.095,10986.067,72388642.66,97778908.4732
20100825,10963.985,11143.295,11199.764,10953.471,72061261.31,98170256.6302
20100826,11009.49,11001.382,11105.435,10958.62,62707747.7,84982324.9365
20100827,11034.734,10992.761,11052.927,10926.165,53185705.43,79242104.3882
20100830,11303.328,11114.715,11350.158,11098.737,75872334.81,114220855.0345
20100831,11338.714,11273.862,11377.711,11237.104,85034481.32,131882205.2524
20100901,11318.739,11369.391,11476.611,11169.899,93616206.16,140214354.9591
20100902,11465.153,11482.349,11536.309,11392.898,88028517.82,132947199.7675
20100903,11467.09,11497.478,11540.419,11360.339,91415405.19,141516465.9668
20100906,11656.081,11550.126,11703.66,11550.126,93240456.5,138546984.1161
20100907,11682.698,11674.249,11735.34,11591.916,76227734.12,106597722.0113
20100908,11722.782,11631.578,11729.816,11579.627,80028336.42,120122845.576
20100909,11465.346,11750.892,11750.892,11445.084,95287578.75,138905199.0089
20100910,11530.987,11465.915,11547.428,11302.726,81799643.37,121358997.8771
20100913,11690.349,11541.916,11751.27,11492.715,80903597.79,121499737.2056
20100914,11665.41,11719.834,11759.011,11630.901,83513466.64,123446737.7256
20100915,11412.101,11653.409,11653.409,11377.446,80929457.08,121494149.3633
20100916,11164.021,11391.229,11432.311,11060.661,77640008.92,111784885.5895
20100917,11208.252,11180.322,11288.849,11113.222,58721407.74,85391066.6342
20100920,11150.329,11221.941,11247.827,11072.53,55235767.81,76325874.1295
20100921,11210.741,11189.584,11262.451,11152.96,42487226.74,63565199.3257
20100927,11409.813,11262.867,11438.379,11232.508,50226828.67,72755483.4999
20100928,11274.485,11380.851,11396.38,11255.899,57934450.63,86490508.4731
20100929,11223.862,11264.666,11379.962,11192.221,54316987.51,82216931.3558
20100930,11468.543,11154.836,11468.775,11125.494,51254076.59,74728964.3699
20101008,11911.369,11594.916,11960.569,11578.116,76219330.62,113537104.18
20101011,12237.648,12037.994,12291.63,12037.994,111188058.71,168723034.4748
20101012,12373.279,12221.534,12383.582,12168.471,98530837.69,147319105.1793
20101013,12602.995,12376.589,12634.522,12348.728,116841581.24,169978224.6041
20101014,12507.71,12690.569,12752.264,12474.016,112516771.02,171155470.5142
20101015,12765.501,12421.275,12834.8,12392.938,109948074.87,171124652.1222
20101018,12649.27,12803.473,12883.656,12532.11,124760747.33,177276081.8653
20101019,12970.198,12643.297,12970.198,12567.126,93048910.19,138051200.6918
20101020,13130.012,12616.445,13291.522,12602.74,113973001.35,177748517.9126
20101021,13111.52,13175.523,13281.989,12998.294,97707082.99,148859109.4774
20101022,13224.978,13089.346,13346.325,13036.136,103349596.95,152918018.6632
20101025,13734.197,13292.528,13739.308,13288.167,120142433.63,186883715.1887
20101026,13729.963,13779.779,13822.22,13592.305,121603909.56,191813146.0565
20101027,13452.171,13681.871,13863.982,13449.356,114247905.76,176127397.6792
20101028,13445.025,13394.77,13585.439,13344.356,90550214.35,145117428.7717
20101029,13367.236,13433.319,13500.875,13261.045,93600242.11,154829992.7866
20101101,13743.771,13385.25,13760.902,13385.25,116695224.1,195684691.0873
20101102,13646.458,13762.057,13930.325,13646.453,137144160.21,230909221.306
20101103,13392.7,13649.747,13692.5,13388.367,101569532.74,168312231.1819
20101104,13595.732,13402.813,13595.732,13364.404,97223663.67,157359577.6176
20101105,13733.357,13821.926,13888.016,13656.405,110937162.67,182317288.6855
20101108,13807.297,13785.786,13809.565,13630.515,119118503.33,188023524.0893
20101109,13714.288,13783.674,13793.346,13622.792,122636954.47,193583629.7824
20101110,13705.681,13657.433,13762.715,13542.517,114990796.07,193477777.2266
20101111,13684.939,13670.851,13936.88,13636.797,126997003.44,215783358.956
20101112,12726.54,13594.884,13658.286,12702.948,141274081.64,228727860.0862
20101115,12808.094,12772.852,12877.381,12558.211,92198027.44,153842132.0022
20101116,12217.272,12822.506,12822.506,12146.657,102391350.14,172074597.7254
20101117,11917.494,12040.659,12196.596,11849.895,75048448.38,126115820.5142
20101118,12146.145,12056.836,12181.001,11926.146,61338090.62,104964680.7205
20101119,12295.849,12240.582,12295.849,11868.697,78900181.07,137209331.4783
20101122,12303.545,12190.345,12418.354,12141.64,91083961.87,162678152.9016
20101123,12062.409,12255.177,12255.177,11864.359,81344365.57,141714829.6232
20101124,12407.655,11999.783,12412.945,11999.783,79184131.58,143467856.1215
20101125,12604.084,12512.334,12630.857,12416.151,89240938.76,153309239.0501
20101126,12539.014,12574.645,12676.939,12442.573,70269562.22,124546262.45
20101129,12536.551,12527.534,12592.909,12363.222,68604065.17,124702106.486
20101130,12336.288,12515.093,12575.954,11979.302,89005731.0,154600934.102
20101201,12310.384,12301.242,12377.571,12211.646,55485142.45,94377307.6469
20101202,12409.019,12543.268,12584.103,12409.019,65309827.5,114451537.7423
20101203,12443.0,12457.995,12532.314,12347.563,54837905.03,97420440.4977
20101206,12422.785,12486.317,12531.291,12365.587,51870548.03,91247012.398
20101207,12656.997,12387.781,12722.944,12250.389,53552343.03,93401874.6415
20101208,12615.412,12671.809,12823.145,12586.449,53205936.29,96461704.9385
20101209,12353.266,12563.549,12587.361,12353.016,54637395.04,93487900.9948
20101210,12460.464,12274.566,12523.027,12241.76,47425244.43,85631831.837
20101213,12905.024,12546.048,12905.024,12545.567,69994607.77,127643080.8546
20101214,12926.615,12953.993,12978.087,12860.863,73682602.17,129524855.5188
20101215,12829.364,12934.72,12987.705,12813.058,70715847.4,128917145.69
20101216,12795.678,12837.173,12914.01,12776.946,57452389.88,103348696.2215
20101217,12759.6,12794.008,12809.485,12717.321,47039023.76,88010855.0106
20101220,12557.547,12815.051,12875.672,12330.993,70626121.97,130676669.284
20101221,12872.446,12586.144,12872.446,12524.779,71208322.76,120991048.4382
20101222,12766.952,12898.693,12975.634,12712.058,64513055.28,111728448.1174
20101223,12644.575,12760.759,12843.044,12628.715,56122031.05,98172565.633
20101224,12556.845,12592.15,12688.44,12471.731,51131149.72,86996633.3006
20101227,12303.188,12575.427,12808.83,12272.242,57377439.63,96312092.7238
20101228,12063.802,12235.684,12288.171,12017.563,47748988.53,77705236.7892
20101229,12114.564,12080.088,12125.388,11963.72,38434090.27,66478517.113
20101230,12138.895,12111.884,12211.072,11971.748,41291195.08,72650108.6957
20101231,12458.552,12171.493,12476.512,12159.135,47633754.23,89005793.5952
20110104,12714.514,12578.447,12743.478,12536.662,62161371.09,112909550.2207
20110105,12647.629,12634.713,12741.469,12567.051,56482821.64,105963212.1561
20110106,12599.656,12683.749,12790.928,12567.666,50511382.64,90250728.391
20110107,12573.937,12587.49,12783.677,12502.167,55864288.37,95387556.3917
20110110,12331.158,12577.093,12644.32,12292.114,48458030.83,84509953.2262
20110111,12385.172,12275.895,12419.295,12212.604,42507583.7,72250176.242
20110112,12409.978,12435.719,12518.435,12251.409,40479162.91,65136228.9287
20110113,12423.343,12457.767,12486.229,12358.447,36247941.92,62589249.535
20110114,12294.165,12390.659,12390.659,12212.498,40812335.4,69045264.4227
20110117,11734.624,12159.954,12229.556,11712.684,46045825.64,75412004.4637
20110118,11771.588,11699.508,11797.218,11624.339,29573173.11,49066017.489
20110119,12066.547,11785.496,12076.966,11730.736,37552711.13,62596459.5415
20110120,11566.74,12034.615,12034.615,11566.07,42519102.25,69800324.0796
20110121,11639.959,11534.203,11860.609,11491.935,42664867.48,68231737.4356
20110124,11488.917,11661.759,11689.281,11419.362,38280031.76,62451556.0957
20110125,11446.372,11465.526,11523.789,11377.336,32017147.96,51651339.2368
20110126,11599.671,11459.016,11633.103,11459.016,28788630.27,46294318.8282
20110127,11795.33,11481.777,11832.536,11392.941,43307277.78,66977299.9675
20110128,11894.227,11789.642,11935.041,11768.814,39121514.72,62352485.6447
20110131,11994.684,11884.342,12020.513,11820.199,39935943.38,64261398.6736
20110201,11991.512,12044.407,12052.387,11928.007,33708748.22,56785846.7623
20110209,11807.927,11903.646,12041.958,11774.295,38839382.3,64091521.0193
20110210,12170.512,11775.103,12177.438,11764.226,48931496.91,80189771.6484
20110211,12292.491,12162.324,12376.027,12127.741,57892114.04,95401408.5468
20110214,12737.804,12318.306,12766.049,12318.306,74566845.87,123965727.3089
20110215,12711.575,12767.79,12865.473,12707.208,73368849.48,123346487.8746
