date,financing_balance,financing_purchase,financing_redeem,securities_lending_balance,securities_lending_sell,securities_lending_shares,margin_balance,market,margin_balance_change
2017-04-10,539288405156.0,29553694476.0,27832694029.0,4038400765.0,121327931.0,0.0,543326805921.0,沪市,0.3511561010116848
2017-04-11,543405620610.0,39238294257.0,35121078803.0,4076179298.0,104226667.0,0.0,547481799908.0,沪市,0.7647320069100516
2017-04-12,544699793451.0,36239017710.0,34944844869.0,4105700165.0,119745075.0,0.0,548805493616.0,沪市,0.24177857752027965
2017-04-13,547157833162.0,26347090124.0,23889050413.0,4203291371.0,134339351.0,0.0,551361124533.0,沪市,0.46567152601941775
2017-04-14,544867962113.0,24989821214.0,27279692263.0,3869038787.0,96423293.0,0.0,548737000900.0,沪市,-0.4759355558886402
2017-04-17,546164795221.0,25427479080.0,24130645972.0,3842612083.0,93761340.0,0.0,550007407304.0,沪市,0.23151462393029565
2017-04-18,546435281623.0,23858788054.0,23588301652.0,3861892996.0,91867270.0,0.0,550297174619.0,沪市,0.05268425682125599
2017-04-19,545115793014.0,23401019016.0,24720507625.0,3765069054.0,98903372.0,0.0,548880862068.0,沪市,-0.2573723101487069
2017-04-20,543909595954.0,23378624663.0,24584821723.0,3698528698.0,78574764.0,0.0,547608124652.0,沪市,-0.2318786286708452
2017-04-21,538608445810.0,17034426828.0,22335576972.0,3565027877.0,54522133.0,0.0,542173473687.0,沪市,-0.9924343194238849
2017-04-24,534439269559.0,18627416369.0,22796592620.0,3800943303.0,96017428.0,0.0,538240212862.0,沪市,-0.7254616863219487
2017-04-25,533464968435.0,18205648475.0,19179949599.0,3906328991.0,85108206.0,0.0,537371297426.0,沪市,-0.16143636525774996
2017-04-26,533367272469.0,21271519456.0,21369215422.0,3880363204.0,92953893.0,0.0,537247635673.0,沪市,-0.02301234799706453
2017-04-27,533515685576.0,24547035898.0,24398622791.0,3932938087.0,78172838.0,0.0,537448623663.0,沪市,0.03741067929470265
2017-04-28,530329667127.0,17646789342.0,20832807791.0,3671006916.0,40160912.0,0.0,534000674043.0,沪市,-0.6415403199845238
2017-05-02,531259620369.0,19054167988.0,18124214746.0,3772831406.0,58206813.0,0.0,535032451775.0,沪市,0.1932165598571789
2017-05-03,531245801538.0,18307201838.0,18321020669.0,3952918760.0,76819853.0,0.0,535198720298.0,沪市,0.031076343584102162
2017-05-04,532685207766.0,21326203514.0,19886797286.0,3978450329.0,71709753.0,0.0,536663658095.0,沪市,0.2737184790323033
2017-05-05,528720181291.0,17642881394.0,21607907869.0,3975583520.0,70570041.0,0.0,532695764811.0,沪市,-0.7393631419136626
2017-05-08,525347761304.0,17661258004.0,21033677991.0,3993596773.0,77930079.0,0.0,529341358077.0,沪市,-0.6297040366352702
2017-05-09,525065572900.0,14802506208.0,15084694612.0,3854767665.0,46586689.0,0.0,528920340565.0,沪市,-0.07953610757517326
2017-05-10,522366049656.0,16913800523.0,19613323767.0,4013054062.0,97212064.0,0.0,526379103718.0,沪市,-0.4804573868884332
2017-05-11,517233414474.0,17818195260.0,22950830442.0,4006363416.0,76433190.0,0.0,521239777890.0,沪市,-0.9763544547454761
2017-05-12,514216422190.0,16141980020.0,19158972304.0,4033272324.0,92045367.0,0.0,518249694514.0,沪市,-0.5736483481947552
2017-05-15,512648970078.0,14169922128.0,15737374240.0,4091657734.0,47642418.0,0.0,516740627812.0,沪市,-0.29118525644576954
2017-05-16,513823056434.0,20398247737.0,19224161381.0,4069617288.0,70225364.0,0.0,517892673722.0,沪市,0.22294471307162667
2017-05-17,514477174094.0,19530215983.0,18876098323.0,3975605787.0,57080525.0,0.0,518452779881.0,沪市,0.10815101031931285
2017-05-18,514821195735.0,15739964577.0,15395942936.0,3762927712.0,57542796.0,0.0,518584123447.0,沪市,0.02533375672710836
2017-05-19,513118335966.0,13744223490.0,15447083259.0,3717253796.0,41331348.0,0.0,516835589762.0,沪市,-0.3371745500763912
2017-05-22,512246774771.0,15648617871.0,16520179066.0,3943705129.0,79594823.0,0.0,516190479900.0,沪市,-0.12481916392349524
2017-05-23,509405303323.0,18273912915.0,21115384363.0,4084368599.0,81487675.0,0.0,513489671922.0,沪市,-0.5232192539705971
2017-05-24,509246104228.0,15052025458.0,15211224553.0,4084972437.0,106494589.0,0.0,513331076665.0,沪市,-0.030885773496935887
2017-05-25,509448789631.0,21641618054.0,21438932651.0,4144147054.0,114121065.0,0.0,513592936685.0,沪市,0.051011916461640716
2017-05-26,505837079759.0,15608091455.0,19219801327.0,3747120231.0,54388359.0,0.0,509584199990.0,沪市,-0.7805280035341755
2017-05-31,506079239855.0,17477355035.0,17235194939.0,3819410833.0,64687195.0,0.0,509898650688.0,沪市,0.06170730921526424
2017-06-01,502881436275.0,15656546673.0,18854350253.0,3879315832.0,62154271.0,0.0,506760752107.0,沪市,-0.6153965257146843
2017-06-02,501826004106.0,15446395167.0,16501827336.0,3557897486.0,58337153.0,0.0,505383901592.0,沪市,-0.27169635952969395
2017-06-05,502967461112.0,14819828169.0,13678371163.0,3565840102.0,77451138.0,0.0,506533301214.0,沪市,0.22743099223765384
2017-06-06,502648994421.0,13568761087.0,13887227778.0,3571713693.0,54533856.0,0.0,506220708114.0,沪市,-0.06171225055703333
2017-06-07,504951018649.0,21295080642.0,18993056414.0,3388251237.0,65755987.0,0.0,508339269886.0,沪市,0.4185055526260584
2017-06-08,505449167298.0,18952224217.0,18454075568.0,3505035715.0,67177377.0,0.0,508954203013.0,沪市,0.12096903848051177
2017-06-09,504070812514.0,18706664816.0,20085019600.0,3592199771.0,65656792.0,0.0,507663012285.0,沪市,-0.25369487477580055
2017-06-12,505452993981.0,18015011225.0,16632829758.0,3660929777.0,56335769.0,0.0,509113923758.0,沪市,0.2858020848258036
2017-06-13,506886152863.0,16110552209.0,14677393327.0,3409027197.0,53929565.0,0.0,510295180060.0,沪市,0.23202199878578078
2017-06-14,507249153818.0,16798046853.0,16435045898.0,3350887021.0,81079264.0,0.0,510600040839.0,沪市,0.05974204556746798
2017-06-15,509014686250.0,17179533078.0,15414000646.0,3252054614.0,58364709.0,0.0,512266740864.0,沪市,0.3264198769473925
2017-06-16,507198520290.0,14650312612.0,16466478572.0,3246556042.0,59247205.0,0.0,510445076332.0,沪市,-0.3556085895655703
2017-06-19,508226930204.0,16232669045.0,15204259131.0,3416889249.0,71546606.0,0.0,511643819453.0,沪市,0.2348427238468176
2017-06-20,508333054879.0,17080691207.0,16974566532.0,3358812434.0,61152261.0,0.0,511691867313.0,沪市,0.009390880564397186
2017-06-21,508932378843.0,18008268671.0,17408944707.0,3458382285.0,77624556.0,0.0,512390761128.0,沪市,0.13658489799144302
2017-06-22,509754526622.0,25381397798.0,24559250019.0,3679412004.0,82011037.0,0.0,513433938626.0,沪市,0.2035902239344578
2017-06-23,507890577040.0,18637892129.0,20501841711.0,3434845727.0,50993695.0,0.0,511325422767.0,沪市,-0.4106693579007614
2017-06-26,511001191807.0,24254723706.0,21144108939.0,3615355659.0,63454086.0,0.0,514616547466.0,沪市,0.643645817802363
2017-06-27,511457728296.0,19127295534.0,18670759045.0,3659056301.0,64898977.0,0.0,515116784597.0,沪市,0.09720579982575028
2017-06-28,513378917370.0,19369329421.0,17448140347.0,3745049046.0,85900469.0,0.0,517123966416.0,沪市,0.3896556817829744
2017-06-29,513501965352.0,17037839509.0,16914791527.0,3668495146.0,75301950.0,0.0,517170460498.0,沪市,0.00899089677128817
2017-06-30,511528278042.0,14427929374.0,16401616684.0,3330077479.0,37369552.0,0.0,514858355521.0,沪市,-0.4470682596166897
2017-07-03,512479572751.0,17371993384.0,16420698675.0,3194858156.0,38596841.0,0.0,515674430907.0,沪市,0.15850483482475752
2017-07-04,513157610530.0,17950741207.0,17272703428.0,3485847272.0,59544318.0,0.0,516643457802.0,沪市,0.18791447411803386
2017-07-05,514487818603.0,19417095332.0,18086887259.0,3380513092.0,58945285.0,0.0,517868331695.0,沪市,0.23708301624705275
2017-07-06,514569648233.0,22940149474.0,22858319844.0,3701107459.0,71571363.0,0.0,518270755692.0,沪市,0.07770778253284316
2017-07-07,513724680300.0,21183754356.0,22028722289.0,3423148313.0,52979219.0,0.0,517147828613.0,沪市,-0.21666803821501768
2017-07-10,515392194701.0,25753060357.0,24085545956.0,3533303823.0,67990356.0,0.0,518925498524.0,沪市,0.3437450207937065
2017-07-11,515329239075.0,24113515410.0,24176471036.0,3652257545.0,89902771.0,0.0,518981496620.0,沪市,0.010791162924017605
2017-07-12,515930473901.0,24077229893.0,23475995067.0,3674563887.0,69123264.0,0.0,519605037788.0,沪市,0.12014709041863192
2017-07-13,517301034702.0,26124408643.0,24753847842.0,3920547029.0,83985652.0,0.0,521221581731.0,沪市,0.3111101366302771
2017-07-14,515043617427.0,19950483266.0,22207900541.0,3732434542.0,55274211.0,0.0,518776051969.0,沪市,-0.46919196129183716
2017-07-17,513668732540.0,31415272249.0,32790157136.0,3921384435.0,102895531.0,0.0,517590116975.0,沪市,-0.22860249417813172
2017-07-18,513938473137.0,22721068351.0,22451327754.0,3630727039.0,59196595.0,0.0,517569200176.0,沪市,-0.00404118979748791
2017-07-19,516645095697.0,33265674928.0,30559052368.0,3861512433.0,97240795.0,0.0,520506608130.0,沪市,0.5675391721534195
2017-07-20,516852513732.0,29596930867.0,29389512832.0,3835233677.0,67664070.0,0.0,520687747409.0,沪市,0.03480057239826362
2017-07-21,516927360025.0,26921358014.0,26846511721.0,3664013338.0,55729000.0,0.0,520591373363.0,沪市,-0.018508990557120075
2017-07-24,521007125367.0,31436994720.0,27357229378.0,3819562298.0,75105656.0,0.0,524826687665.0,沪市,0.8135582951826592
2017-07-25,523213040701.0,26338233274.0,24132317940.0,3843321662.0,79139914.0,0.0,527056362363.0,沪市,0.4248401901816523
2017-07-26,525088165155.0,28506278901.0,26631154447.0,3726364371.0,69221980.0,0.0,528814529526.0,沪市,0.33358238104126414
2017-07-27,526393111133.0,28928422645.0,27623476667.0,3672126096.0,74871485.0,0.0,530065237229.0,沪市,0.23651159965689672
2017-07-28,524828764794.0,23129529881.0,24693876220.0,3594552210.0,64850236.0,0.0,528423317004.0,沪市,-0.3097581410136274
2017-07-31,528537955376.0,32291507628.0,28582317046.0,3749653632.0,88647581.0,0.0,532287609008.0,沪市,0.7312871857944048
2017-08-01,529231018478.0,31492038816.0,30798975714.0,3916761485.0,84229334.0,0.0,533147779963.0,沪市,0.1615989063888046
2017-08-02,532200383095.0,35890923633.0,32921559016.0,3831086862.0,74644104.0,0.0,536031469957.0,沪市,0.5408800528439173
2017-08-03,534879944654.0,30336073067.0,27656511508.0,3530499040.0,40101614.0,0.0,538410443694.0,沪市,0.44381232639023604
2017-08-04,532820207518.0,34969999502.0,37029736638.0,3598484776.0,61343935.0,0.0,536418692294.0,沪市,-0.36993179150365263
2017-08-07,535636198766.0,29644034898.0,26828043650.0,3544692781.0,59775062.0,0.0,539180891547.0,沪市,0.5149334452137388
2017-08-08,534726199658.0,31299192096.0,32209191204.0,3722134478.0,83054330.0,0.0,538448334136.0,沪市,-0.13586486881946858
2017-08-09,537368647820.0,30620320769.0,27977872607.0,3779979746.0,70474767.0,0.0,541148627566.0,沪市,0.5014953634006281
2017-08-10,537669007398.0,30265906808.0,29965547230.0,3739686127.0,92464047.0,0.0,541408693525.0,沪市,0.0480581388831558
2017-08-11,535356477158.0,31093642271.0,33406172511.0,3531912151.0,78369366.0,0.0,538888389309.0,沪市,-0.4655086344459658
2017-08-14,537632596431.0,26457875922.0,24181756649.0,3559045374.0,75469867.0,0.0,541191641805.0,沪市,0.4274080759010923
2017-08-15,539648893071.0,24658227869.0,22641931229.0,3796690082.0,111023637.0,0.0,543445583153.0,沪市,0.41647748669630946
2017-08-16,540868472055.0,24284974967.0,23065395983.0,3705165383.0,71078675.0,0.0,544573637438.0,沪市,0.20757446926980005
2017-08-17,542899045178.0,29645958008.0,27615384885.0,3873410862.0,85823074.0,0.0,546772456040.0,沪市,0.4037688295644548
2017-08-18,541748509333.0,25742169645.0,26892705490.0,3671141815.0,59752774.0,0.0,545419651148.0,沪市,-0.24741643019066117
2017-08-21,543592415590.0,25636299098.0,23792392841.0,3497726367.0,51042065.0,0.0,547090141957.0,沪市,0.3062762416946141
2017-08-22,544897323822.0,26957110928.0,25652202696.0,3707097560.0,62929229.0,0.0,548604421382.0,沪市,0.27678792010092934
2017-08-23,545507089335.0,25055341612.0,24445576099.0,3675940145.0,56642185.0,0.0,549183029480.0,沪市,0.10546909128847926
2017-08-24,546833583828.0,21677814495.0,20351320002.0,3723296900.0,75922014.0,0.0,550556880728.0,沪市,0.2501627279526186
2017-08-25,546054164590.0,26559491663.0,27338910901.0,3733950169.0,106115480.0,0.0,549788114759.0,沪市,-0.13963424959533288
2017-08-28,550835572748.0,38739064545.0,33957656387.0,4060209017.0,128456276.0,0.0,554895781765.0,沪市,0.9290246312870787
2017-08-29,553270011460.0,31750813945.0,29316375233.0,3787373917.0,73107712.0,0.0,557057385377.0,沪市,0.3895512784624966
2017-08-30,554844843413.0,34243309804.0,32668477851.0,3938428820.0,113980168.0,0.0,558783272233.0,沪市,0.30982209397187876
2017-08-31,559118232072.0,32852583691.0,28579195032.0,3729686695.0,73372891.0,0.0,562847918767.0,沪市,0.7274102028425045
2017-09-01,560256965769.0,38145742306.0,37007008609.0,3782081767.0,87809515.0,0.0,564039047536.0,沪市,0.21162533062382138
2017-09-04,563595774171.0,36864790689.0,33525982287.0,3654909490.0,67574308.0,0.0,567250683661.0,沪市,0.5693996078870889
2017-09-05,564749751259.0,28356786574.0,27202809486.0,3881841504.0,82912017.0,0.0,568631592763.0,沪市,0.24343894891192264
2017-09-06,567410040920.0,33756191922.0,31095902261.0,4096511043.0,115941833.0,0.0,571506551963.0,沪市,0.5055925904557057
2017-09-07,568069058625.0,32232266300.0,31573248595.0,3802840643.0,60695141.0,0.0,571871899268.0,沪市,0.06392705450972702
2017-09-08,568868703562.0,28649788248.0,27850143311.0,3624195663.0,52202743.0,0.0,572492899225.0,沪市,0.10859074519919965
2017-09-11,573227491085.0,33037857460.0,28679069937.0,3606202807.0,78307599.0,0.0,576833693892.0,沪市,0.7582268134462833
2017-09-12,575035344655.0,41786864214.0,39979010644.0,3673940363.0,80203908.0,0.0,578709285018.0,沪市,0.32515283796010763
2017-09-13,577341861552.0,28360523868.0,26054006971.0,3722482180.0,86246983.0,0.0,581064343732.0,沪市,0.4069502209432807
2017-09-14,579539655735.0,32442812362.0,30245018179.0,3846801704.0,82227079.0,0.0,583386457439.0,沪市,0.3996310790790769
2017-09-15,578583374441.0,30565680178.0,31521961472.0,3561335007.0,57302273.0,0.0,582144709448.0,沪市,-0.21285169978938479
2017-09-18,582455107684.0,28778714421.0,24906981178.0,3533098118.0,60464372.0,0.0,585988205802.0,沪市,0.6602304017577554
2017-09-19,583732774712.0,28638406338.0,27360739310.0,3612825172.0,72239527.0,0.0,587345599884.0,沪市,0.23164187752588994
2017-09-20,587035104718.0,29680262317.0,26377932311.0,3569458018.0,63043990.0,0.0,590604562736.0,沪市,0.5548629039944464
2017-09-21,586141235549.0,28857980931.0,29751850100.0,3735971641.0,116527478.0,0.0,589877207190.0,沪市,-0.12315440683873247
2017-09-22,583454267943.0,24426309561.0,27113277167.0,3489006367.0,69237805.0,0.0,586943274310.0,沪市,-0.4973802757994972
2017-09-25,581184044380.0,22333478459.0,24603702022.0,3531429126.0,68455185.0,0.0,584715473506.0,沪市,-0.37955981463778654
2017-09-26,579908899222.0,17279179734.0,18554324892.0,3618066101.0,83655178.0,0.0,583526965323.0,沪市,-0.20326265283756584
2017-09-27,579523451666.0,20346208626.0,20731656182.0,3449274798.0,63125694.0,0.0,582972726464.0,沪市,-0.09498084783334804
2017-09-28,578224273633.0,20793760783.0,22092938816.0,3390141010.0,51576802.0,0.0,581614414643.0,沪市,-0.23299749016369997
2017-09-29,570083581576.0,18403774027.0,26544466084.0,3063587903.0,14008866.0,0.0,573147169479.0,沪市,-1.4558176260465072
2017-10-09,578682092143.0,32575427391.0,23976916824.0,3416567962.0,80668836.0,0.0,582098660105.0,沪市,1.5618136322887333
2017-10-10,583145677767.0,29129605458.0,24666019834.0,3447916434.0,66838440.0,0.0,586593594201.0,沪市,0.772194544338789
2017-10-11,583522843846.0,25301765202.0,24924599123.0,3614850268.0,124366436.0,0.0,587137694114.0,沪市,0.09275585658945484
2017-10-12,583464735903.0,23778972170.0,23837080113.0,3823521864.0,140285712.0,0.0,587288257767.0,沪市,0.02564367004698198
2017-10-13,582562628235.0,19444343723.0,20346451391.0,3411703160.0,83506576.0,0.0,585974331395.0,沪市,-0.22372767625149503
2017-10-16,583759038774.0,26676245565.0,25479835026.0,3498468733.0,76783181.0,0.0,587257507507.0,沪市,0.21898162483418027
2017-10-17,584023686833.0,17522502561.0,17257854502.0,3427935444.0,82068337.0,0.0,587451622277.0,沪市,0.033054455246395165
2017-10-18,581592266640.0,20201858871.0,22633279064.0,3601203661.0,81025125.0,0.0,585193470301.0,沪市,-0.38439794705941166
2017-10-19,579306498080.0,20408730538.0,22694499098.0,3554960263.0,60065739.0,0.0,582861458343.0,沪市,-0.3985027305244082
2017-10-20,578649055545.0,17650041440.0,18307483975.0,3403723659.0,38321782.0,0.0,582052779204.0,沪市,-0.13874294267096632
2017-10-23,580901689048.0,19180931506.0,16928298003.0,3471614829.0,52887181.0,0.0,584373303877.0,沪市,0.39867942494380415
2017-10-24,578877370713.0,18074355996.0,20098674331.0,3724863881.0,86145437.0,0.0,582602234594.0,沪市,-0.3030715590958577
2017-10-25,579673158365.0,18360283874.0,17564496222.0,3557791155.0,43331925.0,0.0,583230949520.0,沪市,0.10791495271866847
2017-10-26,585721846144.0,31351471515.0,25302783736.0,3710445203.0,71269168.0,0.0,589432291347.0,沪市,1.0632737909577195
2017-10-27,586980537209.0,26446780229.0,25188089164.0,3595627068.0,46881723.0,0.0,590576164277.0,沪市,0.19406349919954824
2017-10-30,587251583104.0,31576733592.0,31305687697.0,3757667025.0,71427025.0,0.0,591009250129.0,沪市,0.07333276860745919
2017-10-31,589196036713.0,24791626758.0,22847173149.0,3717369343.0,67355998.0,0.0,592913406056.0,沪市,0.3221871614673244
2017-11-01,593084233167.0,28705800913.0,24817604459.0,3925298338.0,118625788.0,0.0,597009531505.0,沪市,0.6908471637109725
2017-11-02,591938582941.0,23159575658.0,24305225884.0,3663595163.0,95949315.0,0.0,595602178104.0,沪市,-0.23573382445875035
2017-11-03,589295810105.0,22065591152.0,24708363988.0,3643067348.0,99391921.0,0.0,592938877453.0,沪市,-0.4471609992223624
2017-11-06,593520002896.0,25570944919.0,21346752128.0,3621227942.0,93081749.0,0.0,597141230838.0,沪市,0.7087329815598231
2017-11-07,597686940879.0,30488210444.0,26321272461.0,3999307696.0,137849313.0,0.0,601686248575.0,沪市,0.761129445143438
2017-11-08,599847626587.0,29447070709.0,27286385001.0,3774348734.0,80880444.0,0.0,603621975321.0,沪市,0.3217169663731756
2017-11-09,602292882328.0,26156935189.0,23711679448.0,3781100207.0,72398883.0,0.0,606073982535.0,沪市,0.4062156969510733
2017-11-10,602677946214.0,32745721664.0,32360657778.0,3821670534.0,59189014.0,0.0,606499616748.0,沪市,0.07022809512788886
2017-11-13,607453853482.0,34795444594.0,30019537326.0,4052282858.0,111469783.0,0.0,611506136340.0,沪市,0.8254777832910287
2017-11-14,609530393847.0,33110831866.0,31034291501.0,4017520980.0,98235089.0,0.0,613547914827.0,沪市,0.33389337664222474
2017-11-15,610088191761.0,27322760931.0,26764963017.0,3985367896.0,130081113.0,0.0,614073559657.0,沪市,0.08567298776465115
2017-11-16,611955170107.0,27540418339.0,25673439993.0,4026241575.0,108925639.0,0.0,615981411682.0,沪市,0.31068786385552993
2017-11-17,605407313174.0,33437375721.0,39985232654.0,4224948523.0,135303417.0,0.0,609632261697.0,沪市,-1.0307372697599737
2017-11-20,606152968284.0,27606992716.0,26861337606.0,4080179520.0,98061706.0,0.0,610233147804.0,沪市,0.09856533926326794
2017-11-21,610896888811.0,35670732307.0,30926811780.0,4232326120.0,104388086.0,0.0,615129214931.0,沪市,0.8023272981186214
2017-11-22,613638975630.0,37463915477.0,34721828658.0,4222736888.0,95749026.0,0.0,617861712518.0,沪市,0.44421521863604596
2017-11-23,612323609647.0,34971820282.0,36287186265.0,4017733352.0,108387117.0,0.0,616341342999.0,沪市,-0.2460695473108343
2017-11-24,607803783678.0,22821336538.0,27341162507.0,3733474862.0,62007179.0,0.0,611537258540.0,沪市,-0.7794519244197162
2017-11-27,604120318760.0,21706868377.0,25390333295.0,3748916832.0,78489295.0,0.0,607869235592.0,沪市,-0.5998036745556767
2017-11-28,605038393589.0,20423735751.0,19505660922.0,3664336812.0,61488883.0,0.0,608702730401.0,沪市,0.137117452273805
2017-11-29,606435086718.0,27404524134.0,26007831005.0,4057232251.0,121540529.0,0.0,610492318969.0,沪市,0.2940004173829003
2017-11-30,606266729261.0,23568646067.0,23737003524.0,3882969879.0,96504247.0,0.0,610149699140.0,沪市,-0.05612189021126923
2017-12-01,605049876092.0,20725355751.0,21942208920.0,3655974771.0,63388333.0,0.0,608705850863.0,沪市,-0.23663836580352093
2017-12-04,604595733465.0,20604878464.0,21059021091.0,3754415327.0,86365562.0,0.0,608350148792.0,沪市,-0.05843578971611585
2017-12-05,594960743028.0,20791260681.0,30426251118.0,3839705056.0,92330721.0,0.0,598800448084.0,沪市,-1.5697704236553256
2017-12-06,595236819307.0,21596035758.0,21319959479.0,3692154268.0,77544558.0,0.0,598928973575.0,沪市,0.021463826790912854
2017-12-07,596091122261.0,19581499313.0,18727196359.0,3554247048.0,64305058.0,0.0,599645369309.0,沪市,0.11961280312151601
2017-12-08,595997613220.0,19042969089.0,19136478130.0,3599879327.0,101508401.0,0.0,599597492547.0,沪市,-0.007984179391762325
2017-12-11,597388285945.0,20461557664.0,19070884939.0,3758638299.0,110323326.0,0.0,601146924244.0,沪市,0.2584119707402799
2017-12-12,598121141086.0,20096147911.0,19363292770.0,3750354277.0,118763206.0,0.0,601871495363.0,沪市,0.12053145242507668
2017-12-13,599823623298.0,18141605058.0,16439122846.0,3806754508.0,113866925.0,0.0,603630377806.0,沪市,0.29223554472190827
2017-12-14,601518600419.0,19549257497.0,17854280376.0,4002821102.0,144729254.0,0.0,605521421521.0,沪市,0.3132784207900974
2017-12-15,599973160706.0,17498770920.0,19044210633.0,3650059277.0,97333253.0,0.0,603623219983.0,沪市,-0.3134821445675562
2017-12-18,600385416902.0,16374411672.0,15962155476.0,3706518967.0,99663217.0,0.0,604091935869.0,沪市,0.07765040682383706
2017-12-19,601150771777.0,17601240193.0,16835885318.0,3729730482.0,72507997.0,0.0,604880502259.0,沪市,0.13053748000553256
2017-12-20,600660765121.0,20341227305.0,20831233961.0,3804967455.0,89601083.0,0.0,604465732576.0,沪市,-0.0685705162343675
2017-12-21,601331057847.0,21436735962.0,20766443236.0,3828819296.0,109017640.0,0.0,605159877143.0,沪市,0.11483604935582647
2017-12-22,600752458618.0,17813164425.0,18391763654.0,3720772560.0,63490251.0,0.0,604473231178.0,沪市,-0.11346521653776698
2017-12-25,602010826133.0,20835295949.0,19576928434.0,3999879905.0,115968844.0,0.0,606010706038.0,沪市,0.2543495362075543
2017-12-26,603788870421.0,19751644607.0,17973600319.0,3779155598.0,72584885.0,0.0,607568026019.0,沪市,0.256978955236864
2017-12-27,604243378239.0,23203488414.0,22748980596.0,3614363807.0,80882761.0,0.0,607857742046.0,沪市,0.0476845414164373
2017-12-28,607288414879.0,25351894785.0,22306858145.0,3777150934.0,109419427.0,0.0,611065565813.0,沪市,0.5277260689652064
2017-12-29,605281700426.0,19021641781.0,21028356234.0,3584861409.0,57296261.0,0.0,608866561835.0,沪市,-0.3598638347546701
2018-01-02,608366051878.0,27590480172.0,24506128720.0,3654085132.0,76344279.0,0.0,612020137010.0,沪市,0.5179419223640291
2018-01-03,608815534517.0,30439570182.0,29990087543.0,3772954586.0,74917924.0,0.0,612588489103.0,沪市,0.09286493346063462
2018-01-04,610527948195.0,29696616884.0,27984203206.0,3955106395.0,81062102.0,0.0,614483054590.0,沪市,0.3092721330389514
2018-01-05,611033498008.0,30311498312.0,29805948499.0,3909520577.0,72649378.0,0.0,614943018585.0,沪市,0.07485381273970582
2018-01-08,614437310945.0,36490715414.0,33086902477.0,4207633747.0,104853368.0,0.0,618644944692.0,沪市,0.6019949808550029
2018-01-09,616540107796.0,30086145554.0,27983348703.0,4077347539.0,69350546.0,0.0,620617455335.0,沪市,0.3188437341845596
2018-01-10,619625092233.0,33230513439.0,30145529002.0,4205771294.0,88968220.0,0.0,623830863527.0,沪市,0.5177759929851478
2018-01-11,621046744130.0,28156920753.0,26735268856.0,4177520514.0,85734540.0,0.0,625224264644.0,沪市,0.22336200378449966
2018-01-12,619848249343.0,26368470723.0,27566965510.0,4093318611.0,80954815.0,0.0,623941567954.0,沪市,-0.20515785495470729
2018-01-15,621497637591.0,36278584789.0,34629196541.0,4379791823.0,132724788.0,0.0,625877429414.0,沪市,0.3102632617262513
2018-01-16,625992542194.0,34078228867.0,29583324264.0,4133975739.0,74508764.0,0.0,630126517933.0,沪市,0.6789010626215397
2018-01-17,627094987907.0,39842179516.0,38739733803.0,4454773086.0,138072735.0,0.0,631549760993.0,沪市,0.2258662378896048
2018-01-18,634228438561.0,36979327828.0,29845877174.0,4477045539.0,103608937.0,0.0,638705484100.0,沪市,1.1330418518010088
2018-01-19,636018905560.0,37339370592.0,35548903593.0,4378780910.0,105099649.0,0.0,640397686470.0,沪市,0.26494251452755524
2018-01-22,639921300534.0,33237544268.0,29335149294.0,4354081581.0,87925167.0,0.0,644275382115.0,沪市,0.6055136873424072
2018-01-23,644564213418.0,37876068321.0,33233155437.0,4455055561.0,86183139.0,0.0,649019268979.0,沪市,0.7363135385410668
2018-01-24,646859187212.0,42616129855.0,40321156061.0,4448193750.0,98229541.0,0.0,651307380962.0,沪市,0.3525491603045161
2018-01-25,647529134317.0,38141340740.0,37471393635.0,4381538742.0,95255666.0,0.0,651910673059.0,沪市,0.09262786122719024
2018-01-26,646634615949.0,34247168309.0,35141686677.0,4269286836.0,76289213.0,0.0,650903902785.0,沪市,-0.15443377683569404
2018-01-29,648256047965.0,38181209245.0,36559777229.0,4192740627.0,71491288.0,0.0,652448788592.0,沪市,0.2373446833534132
2018-01-30,648176166579.0,28745206171.0,28825087557.0,4058242338.0,60408630.0,0.0,652234408917.0,沪市,-0.03285770143931499
2018-01-31,645400680690.0,28966225507.0,31741711396.0,4054638580.0,73671246.0,0.0,649455319270.0,沪市,-0.4260875551804322
2018-02-01,636482319607.0,29702648663.0,38621009746.0,4233708630.0,79415607.0,0.0,640716028237.0,沪市,-1.345633914096378
2018-02-02,631035437334.0,27287974198.0,32734856471.0,4042598212.0,56031475.0,0.0,635078035546.0,沪市,-0.8799518729870948
2018-02-05,630054975768.0,29843195422.0,30823656988.0,4322740448.0,104110875.0,0.0,634377716216.0,沪市,-0.11027295714894914
2018-02-06,619290275865.0,31544870755.0,42309570658.0,4188948545.0,96446231.0,0.0,623479224410.0,沪市,-1.7179815002028143
2018-02-07,616405478519.0,35263849592.0,38148646938.0,4007914605.0,95806694.0,0.0,620413393124.0,沪市,-0.4917295021179213
2018-02-08,615710148081.0,25870067541.0,26565397979.0,3785537067.0,80582428.0,0.0,619495685148.0,沪市,-0.1479187886932909
2018-02-09,604833557210.0,27580819000.0,38457409871.0,3573356841.0,104990562.0,0.0,608406914051.0,沪市,-1.7899674465611248
2018-02-12,600926938548.0,16839248965.0,20745867627.0,3754839053.0,100772812.0,0.0,604681777601.0,沪市,-0.6122771395210891
2018-02-13,595328087592.0,16338479817.0,21937330773.0,3824705594.0,72708581.0,0.0,599152793186.0,沪市,-0.9143626647615477
